,id,raw_address,POI/street,POI,street
126576,126576,kup gun bar gg. i putat jaya sawahan,,,
126585,126585,"smile cell, ance daeng ngoyo,",,,
126588,126588,"aneka jaya, prof dr h b jas,",,,
126589,126589,janur kuning residence rt 005 rw 016 blok ws 1 no:2 kelapa gading 14240,,,
126601,126601,"raya nge, no 50 ngelom taman",,,
126602,126602,"kb prapud, prajekan",,,
126603,126603,gereja gmim bukit zaitun sea mitra,,,
126608,126608,"mang ade tech, pan raya, cipadung kulon",,,
126614,126614,"pengga gang 4, no 22 rw 3",,,
126616,126616,"letda natsir, no 22 drg. nirm ps,",,,
126632,126632,trim vi 58 curug sangereng,,,
126634,126634,jl. perniagaan raya sebr 26 roa malaka pasar jaya perniagaan rt 8 1,,,
126643,126643,rujak cin babatan sambikerep,,,
126647,126647,war ban bungas malinau kota malinau kota,,,
126651,126651,graha tirta akasia no. 24,,,
126668,126668,"gumaya tower hotel, jl. gajahmada no.59-61, kembangsari, kec. semarang tengah",,,
126669,126669,"seh cell, damai i kota matsum i",,,
126670,126670,poli panyirapan soreang,,,
126673,126673,toko nab dewi sart,,,
126677,126677,kesad ii 3 cipinang muara rt 3 1 jatinegara,,,
126683,126683,srikun iii semarang barat,,,
126689,126689,musholla k dimy ngampel,,,
126693,126693,pombakka kel. masamba,,,
126701,126701,taman makam baha abri 75 parigi pondok aren,,,
126705,126705,"dewa printing, p. h. h. must cikutra cibeunying kaler",,,
126711,126711,"kemang manis kem man, 323 ilir barat ii",,,
126720,126720,bangka kem i 15 rt 10 1 12730 mampang prapatan,,,
126734,126734,"lucky tako - lembah gur, irian jaya",,,
126739,126739,"cv earth drill, limo",,,
126745,126745,lhong raya lor seul 60 23117 banda raya,,,
126759,126759,perum griya mukti blok b 11 12,,,
126760,126760,"tutik batik niaga, borobudur",,,
126784,126784,"mask asuransi sonw pt, ked klin iv kedungdoro",,,
126790,126790,pid 158 rt 7 4 wijaya kusuma grogol petamburan,,,
126842,126842,"26 ilir i afrizal futra sila nat, 25",,,
126845,126845,"rumah susun lokbin rawa buaya, tower b, lantai 7, nomor 2",,,
126903,126903,"stas karan pertanian kelas i cila, selat mad, cilacap selatan",,,
126917,126917,"star collec, jend sudirman, teluk binjai",,,
126919,126919,gg. sar 1 rt 03 majidi rt 3 selong,,,
126932,126932,irian no 25 banjaran taman,,,
126933,126933,"karana line pt, mel, koja",,,
126950,126950,"bukit tera 7, tembalang",,,
126952,126952,meruya selatan gun keri 15 2 11610 kembangan,,,
126961,126961,suka nagara raya munc sajira,,,
126965,126965,prajurit kulon cin 4 61326 prajurit kulon,,,
126970,126970,binca 1 rt 3 rw 6 tanah sareal tanah sereal,,,
126977,126977,"jend sudi, no 47 pusat keraj oleh oleh khas kota dumai, dumai timur",,,
126980,126980,damai no 16 setiamekar kel.,,,
126992,126992,"galu, 130 ujung berung",,,
126993,126993,"bukit bari, 45 medan timur",,,
127021,127021,misnurul falah neglawangi,,,
127024,127024,"toko alat tulis nabila,",,,
127025,127025,"mie ayam dan bakso tim, pand ngem, pandeyan",,,
127027,127027,tanj no 61 ciracas rt 9 5 ciracas,,,
127039,127039,"kem utara raya, 5b graha merah putih, rw 5 bangka mampang prapatan",,,
127063,127063,sodo tb. bantau jaya 66273,,,
127075,127075,gg. pat dalam ii no 33 singkawang tengah,,,
127086,127086,"mie ayam bakso rapi, gar, labuh baru timur",,,
127091,127091,"ce7, sepinggan balikpapan selatan",,,
127095,127095,"sadeng elemen sch sadeng 1, kol r wars soegi, rw 2",,,
127102,127102,kar tine 57 cipedes,,,
127108,127108,lapangan tembak,,,
127110,127110,kali anyar kalia raya no 13 rt 9 5 tambora,,,
127115,127115,"smas sultan syarif abdurrahman, jend. a. yani ii,",,,
127135,127135,"asr banjar, pogung baru, mlati",,,
127136,127136,"sma neg 1 rantau, rantau",,,
127141,127141,bugisan gg. 1 prambanan,,,
127143,127143,"balas klumprik kar klum timur ii, 28 rt 0 rw 0 60222 wiyung",,,
127146,127146,tong marimbun kel. siantar marimbun,,,
127173,127173,taman royal 1 gang telkom cipondoh tangerang kel.poris plawad utara rt 005 rw 002,,,
127175,127175,"mer timur,",,,
127199,127199,btn graha d'nailah,,,
127209,127209,jl ki hajar dewantara jababeka education park. president university kampus building a,,,
127215,127215,"man bol, no 9 warkop pak ali, rw 6",,,
127228,127228,"tk halimah, jatiluhur",,,
127231,127231,"binuang kampung dalam kel. moh hatta, 33 pauh",,,
127244,127244,pasir putih jinj 53 16519 sawangan,,,
127253,127253,"belakang hotel agung,rt003 rw002 argapura kelurahan hamadi",,,
127263,127263,karang timur kary iv no 35 rt 1 1 15157 karang tengah,,,
127266,127266,"hariton jaya sent (hjs), rw 4 koja",,,
127267,127267,a. yani jaraksari wonosobo,,,
127279,127279,metro atom plaza lan bks saman sawah besar,,,
127280,127280,"wates dip, 12 1 wates",,,
127291,127291,cen 25 rt 3 6 cipayung ciputat,,,
127301,127301,rumah can azalea's bojong,,,
127303,127303,"pt sakura tech, scie boule cikarang timur",,,
127325,127325,pang afd tambusai utara,,,
127328,127328,"pasar besar,",,,
127331,127331,"tham, ud laris, oebobo",,,
127333,127333,asrama mahasiswa ui gedung e2. kamar 123,,,
127343,127343,"pal ndut, tualang",,,
127359,127359,tar jaya 11 setia asih,,,
127362,127362,"d, 9 ragunan rt 3 3 pasar minggu",,,
127365,127365,"warung mie, menja no 21",,,
127369,127369,haji sel 136 rt 2 1 11750 cengkareng,,,
127379,127379,susukan mak raya 23 rt 2 2 ciracas,,,
127388,127388,nasi 20 320 plesungan,,,
127403,127403,toko mas surya abadi tua tamb wono rejo,,,
127413,127413,kamp baru no 90 toko burung rw 10 kembangan utara kembangan,,,
127414,127414,demangsari jat ayah,,,
127415,127415,"taman pendidikan alquran jabal stuur, nan, pangkajene",,,
127416,127416,"map, ayam palekkoss bongaya",,,
127417,127417,"irwan tjah, sukamoro talang kelapa",,,
127420,127420,graha mustika cileungsi blok c.11 no.4 rt.003 rw.09 ds.bojong kec.klapanunggal kab bogor.,,,
127423,127423,poros maka no 91 kupa mallusetasi,,,
127429,127429,"capricco cas italia dining, suka kaum,",,,
127439,127439,"jaya kus, 3 rt 7 1 makasar makasar",,,
127443,127443,komplek villa bukit permai blok h 16. kel. koto lua. kec. pauh. padang,,,
127473,127473,gedong dalem jombang,,,
127475,127475,"samar, no 13 sinar mandiri,",,,
127496,127496,toko bu tara cekom abiansemal,,,
127498,127498,"warung del btn lingkar asri, peli pejanggik",,,
127534,127534,kampung baru gg. kenangan 113 20218 medan maimun,,,
127544,127544,"chrom store, haji fachr, rw 6 kampung bali",,,
127545,127545,"war norna lamongan mun, sangatta utara",,,
127547,127547,"pt panca swasakti utama, let m t haryono, no 8 10 jatinegara",,,
127554,127554,wahi smpg kal brandan barat rt 1 babalan,,,
127555,127555,"brigjen s. sudi, no 37 langgeng jaya toko, 4 palebon pedurungan",,,
127566,127566,"raya ploso, 1 toko rika, losari ploso",,,
127575,127575,karet kuningan gg. angg xii 6 rt 12 2 12940,,,
127579,127579,"pt. hokkindo jaya mandiri, gedung graha sartika jln. dewi sartika no.357 cawang",,,
127585,127585,bulak rin raya 73 rt 8 rw 2 13720 ciracas,,,
127587,127587,gerbang permai pamengkang b1 4 rt5 rw9 desa pamengkang kec mundu kab cirebon.,,,
127591,127591,pajaj 10 tridaya sakti tambun selatan,,,
127597,127597,"m. nasir, cilodong kel.",,,
127608,127608,pad 5 2 rt 12 rw 8 pademangan,,,
127609,127609,villa iman bogor tengah - kota,,,
127675,127675,"mush nurul huda, pondok aren",,,
127684,127684,imopuro hasan 50 34124 metro pusat,,,
127689,127689,man kedaung barat sepatan timur,,,
127690,127690,"pangh pon wis, pamug 83 pananjung",,,
127692,127692,"warung mbok yem karet karya 2, setia budi",,,
127693,127693,giri mekar 106 girimekar cilengkrang,,,
127695,127695,cimuning dier salon 17165 mustika jaya,,,
127703,127703,"ma neg 1 sijun,",,,
127711,127711,sememi sem jaya 2c 33 1 benowo,,,
127715,127715,east point raya jatibening pondok gede,,,
127718,127718,icy kebayoran lama,,,
127734,127734,dr. cipto,,,
127746,127746,raya aloha 07 sawotratap gedangan,,,
127756,127756,"fegar shop, satu, no dg 51 15132 periuk",,,
127771,127771,mas nurul falah 2,,,
127788,127788,"malio 1, no 9 rt 7 rw 6 tegal alur kel.",,,
127830,127830,"edelw appa, laksa yos suda, panjang",,,
127831,127831,gg. buntu no 5 pucang sewu rw 6 gubeng,,,
127838,127838,caffe teras depan graha tirta,,,
127843,127843,cemp 22 jimbaran kuta selatan,,,
127846,127846,"renita salon, werku kolojoyo, no 111 gondokusuman",,,
127855,127855,"nas toko sang ii,",,,
127856,127856,"ayam pen bu mawar suma, tanjung buntung bengkong",,,
127867,127867,"mart ter bulan, a, kebon jeruk",,,
127878,127878,pani 5 rancamulya pameungpeuk,,,
127901,127901,kantor pusat perum damri jln. matraman raya no. 25 palmeriam,,,
127914,127914,onolimbu kel.,,,
127918,127918,dep parbo sungai penuh,,,
127920,127920,"petukangan utara masjid darul fal, no 109-3 rt 7 3 pesanggrahan",,,
127924,127924,"radhiyatul adaw nurul haq,",,,
127927,127927,pondok wisata kar bol raya kar bolong karang suraga,,,
127933,127933,"rangkapan jaya baru j raya kead, no 106 pancoran mas",,,
127943,127943,"sd sido rah, sido rahayu",,,
127945,127945,tinu lor 148 layang bontoala,,,
127964,127964,kamb i 3 rancaekek wetan rancaekek,,,
127986,127986,pelabuhan ferry kariangau (kios teguh)kmp dingkis,,,
128000,128000,nerada estate blok b3 no 9 cipayung ciputat,,,
128003,128003,"kan desa kasikan, arse simatorkis",,,
128005,128005,tri n cell cipanas,,,
128017,128017,kr pondok melati,,,
128033,128033,"barber shop nanda 3, baru bint",,,
128035,128035,cara baluwarti pasar kliwon,,,
128039,128039,"endl, sat, kuta",,,
128053,128053,"amira fact out, bint utama 3a, pondok aren",,,
128058,128058,"cv. surya wahana graf, kapala koto",,,
128073,128073,"ling danau bua, lembah sari kel.",,,
128077,128077,"jln. raya tajem, maguwoharjo, utara pasar stan",,,
128084,128084,"pasar ujung batu, ujung batu ujung batu",,,
128091,128091,ran 59 rancamanyar baleendah,,,
128097,128097,jalan pepaya no. 15 kec. mejayan kab. madiun dekat stasiun caruban,,,
128099,128099,"masjid nurul mubin bonto, singa hero lange-lange (herlang)",,,
128102,128102,mawar 1 101 jakasampurna bekasi barat,,,
128105,128105,"sesetan tukad bua gg. mekar sari, no 50 denpasar selatan",,,
128108,128108,"kel, no 52 nanies jewelery 4 pasar minggu",,,
128112,128112,"seto, no 32a tegal sari ii kel.",,,
128119,128119,"limau 2,",,,
128124,128124,"krukut h. limin, 17 16514",,,
128128,128128,"raya ijen 1 salon viola 99,",,,
128129,128129,flamb kelapa gading timur kelapa gading,,,
128138,128138,"cah timur, jend ahmad yani,",,,
128147,128147,"toko blimbing jaya, laksamana muda adi suci, blimbing blimbing",,,
128161,128161,"toko bismi, raya pakis,",,,
128164,128164,br bi baratajaya gubeng,,,
128179,128179,"pt medias, alay",,,
128187,128187,tera 26 pomalaa pomalaa,,,
128188,128188,"gang simok iii,",,,
128191,128191,"shaf meubel, kin,",,,
128195,128195,wala-walaya dg. regge no 9 tallo,,,
128223,128223,"sd negeri 4 melin,",,,
128228,128228,mustika hegar regency cluster mandalawangi no. 4,,,
128243,128243,raw muka 4 12,,,
128249,128249,kedaung gg. nurul ikh iv 80 15415 pamulang,,,
128269,128269,"bank dana, margonda raya, beji",,,
128273,128273,"toko cah, raya seran, sindangmulya",,,
128287,128287,"tombolo tutu, talise kel.",,,
128291,128291,sd neg 006 marang kayu,,,
128304,128304,kecu ujung 134 loktabat utara banjar baru utara,,,
128312,128312,desa rogobayan kec kedungwuni kab pekalongan rt 01 rw 14 no.30,,,
128328,128328,"bubur ayam mang lalan raya kar wangi,",,,
128351,128351,al-f no 49 soreang soreang,,,
128367,128367,"pak indah, no 4a sps semai benih bangsa kecu mekar,",,,
128373,128373,"prima toko, padang barat",,,
128386,128386,"soek hatta no 122 d'co boutique,",,,
128392,128392,"astamay, bali, merdeka sumur bandung",,,
128394,128394,bac lubang buaya cipayung,,,
128421,128421,warakas gg. 9 53 rt 11 6 tanjung priok,,,
128432,128432,tps(danau cinta),,,
128446,128446,"sukam, 98 sukagalih sukajadi",,,
128453,128453,simolawang sido 103 6 simokerto,,,
128455,128455,kebonsari kamp ling jati 107 citangkil,,,
128468,128468,"rukun senior living, kawasan darmawan park, jl. raya babakan madang no.99 sentul",,,
128477,128477,"apri restaurant, ambarita",,,
128508,128508,kedungwuni timur puri utara 1a 42 kedungwuni,,,
128516,128516,rumah warna orange no.4 pesona tirta asri jln. karangjati no.6 11 jetis bangunjiwo,,,
128526,128526,"toko alat listrik rejo, mer,",,,
128538,128538,warkop96. ruko taman kota mas blok a1 no 1,,,
128541,128541,sentul sawu gg. kyai jamal 43 66113 kepanjen kidul,,,
128557,128557,"ud rindu mak, goa gong, ungasan",,,
128583,128583,"sapen matoa, mojolaban",,,
128588,128588,melak,,,
128626,128626,serp par curug gunung sindur,,,
128633,128633,toko list pabuaran,,,
128643,128643,"raya jatiwaringin, makasar",,,
128656,128656,toko kamb jaya tek bintara jaya 8 bekasi barat,,,
128679,128679,"ac nelson. pt, nagan lor, kadipaten kraton",,,
128685,128685,jatibening mas al-ik no 42 17412 pondok gede,,,
128701,128701,"pulo brayan kota budi pem iii, 118 20238 medan barat",,,
128709,128709,kelurahan karangsari taman gajah mada rt.03 rw 02 kec.kendal,,,
128721,128721,mojo mojo klan no 17 rt 5 rw 2 60285 gubeng,,,
128728,128728,kartini kart iv 9 rt 2 4 sawah besar,,,
128753,128753,blok a lantai 7 toilet pria,,,
128759,128759,toko hoki games,,,
128760,128760,"posyandu anggrek, pukat i",,,
128763,128763,"pinus hijau ten 2,",,,
128780,128780,"toko nadisa, m yunus,",,,
128789,128789,"jl. tuasan no.7b ( beauty queen bridal), komplek villa berjaya avenue (depan bandrek sahib",,,
128797,128797,"ud dewi,",,,
128808,128808,"gg. rama, no 6-12 renon denpasar selatan",,,
128819,128819,ahmad yani 174 banyuasri buleleng,,,
128821,128821,"madr ibtida swasta mafatihul ulum, kudu,",,,
128823,128823,"kast, klagete kel.",,,
128869,128869,inaq lemah,,,
128871,128871,"rm min indah kapten yusuf muara, taman sari tamansari",,,
128881,128881,imam bon 2 panunggangan barat,,,
128901,128901,batu cangku-kelurahan:sapit,,,
128906,128906,"grand orc, no 10 medan tuntungan",,,
128914,128914,pedangkamulyan snack anti galau sahabat 46475 bojonggambir,,,
128915,128915,spbu simp tuan 24.35. simpang tuan,,,
128944,128944,"kan utara, no 50 bonto biraeng 3",,,
128957,128957,"ibri prin, batang batang",,,
128981,128981,pangr babakan bogor tengah - kota,,,
128991,128991,kol. h. burl 67 ario kemuning kemuning,,,
128998,128998,hayam wuruk no 190 cimb niaga cempaka putih jelutung,,,
129008,129008,pinang kencana jl ganet 8,,,
129034,129034,"pecinta alam indonesia, kapa,",,,
129039,129039,gem raya no 51 condongcatur depok,,,
129052,129052,gg. pen limau manis tanjung morawa,,,
129061,129061,war seb haur kun jonggol jonggol,,,
129062,129062,cafe cekay cijengkol cilograng,,,
129068,129068,banguntapan lpk karir jogjakarta 55798 banguntapan,,,
129082,129082,toko era bang,,,
129097,129097,taman adiyasa blok g12 no.15 rt05 rw08,,,
129101,129101,"raya lin suma, hulu air jamban",,,
129115,129115,"mas al-kau, nges timur vi, no 33 rw 3",,,
129143,129143,"sura, sapta marga cakranegara",,,
129146,129146,kebun wisata pasirmukti jln raya tajur pasirmukti km 4 citeureup bogir,,,
129147,129147,"kes ii, no 26c ahli jiwa psycho for wellbeing,",,,
129149,129149,desa kali deres,,,
129155,129155,nn no 17 rt 1 6 tangerang,,,
129157,129157,ciga raya sela 58 cigadung cibeunying kaler,,,
129171,129171,perum citra permata sakinah blok e no.89,,,
129228,129228,"cah dar, no 24 dena snack setu",,,
129229,129229,sungai jawi dr. wahi s 37 pontianak kota,,,
129230,129230,perumahan golden land blok c 33 a,,,
129232,129232,"teladan timur dani, kabul, 2",,,
129240,129240,"sinarmas selu java mall, mt hary, lamper kidul",,,
129274,129274,kadema 48 kademangan setu,,,
129283,129283,pegangsaan dua logi 9 rt 7 3 14250,,,
129309,129309,"jl rama klungkung, rama, 111 klungkung",,,
129316,129316,tk rumah pela bungo pasang koto tangah,,,
129325,129325,"bareng bar taman bunga, 28 klojen",,,
129330,129330,"philips, sem bakri, lopang serang",,,
129333,129333,"agen resmi kaca ion nano, dipone goro, bara",,,
129347,129347,man ged 15 cilebut timur sukaraja,,,
129380,129380,"limbungan baru bukit beta, 7 28266 rumbai pesisir",,,
129384,129384,ceg raya no 2 pondok aren,,,
129392,129392,bi u 28 bintaro rt 7 8 pesanggrahan,,,
129418,129418,lom rayhan,,,
129423,129423,"pandu, dolopo dolopo",,,
129443,129443,"kb batik buaran, gatot subr,",,,
129453,129453,sampangan mang 17 51145 pekalongan barat,,,
129456,129456,al ham pondok aren pondok aren,,,
129458,129458,"jln. tebet barat raya gg. trijaya iv rt 013 007 (belakang rptra akasia, bengkel pak black)",,,
129471,129471,"lam leather, jend ahmad yani,",,,
129483,129483,notoprajan ng 2 758 ( depan terminal ngabean utara alfamart pas gang masjid notoprajan),,,
129487,129487,"sekar wangi, raya anggu lukluk mengwi",,,
129494,129494,landungsari tirto uto gg. ii 25 65151 dau,,,
129504,129504,"kantor shopee, gd sopo del tower a lt 30, mega kuningan",,,
129511,129511,"teluk bone utara, perak utara pabean cantikan",,,
129520,129520,selat hilir tam bun no 26-66 73516 selat,,,
129524,129524,bulak bant wetan v sidotopo wetan kenjeran,,,
129531,129531,haji muha yamin 368a sei kera hulu 2 medan perjuangan,,,
129546,129546,"leker super, gajah birowo, tlogosari kulon pedurungan",,,
129556,129556,mas tanz huda 55 cibubur rt 8 10 ciracas,,,
129557,129557,syuh cekok babadan,,,
129581,129581,"ngadim, no 38",,,
129588,129588,"raya pandeg, serang",,,
129613,129613,dato tong 32 rt 10 rw 10 kramat jati kramat jati,,,
129629,129629,bengkel las rizqi abadi raya ban unyur,,,
129630,129630,"toko ulhan bali, gar,",,,
129631,129631,"angs dalam, kebon jeruk kel.",,,
129634,129634,"rusunawa kisaran, kisaran kota, kecamatan kota kisaran barat , kabupaten asahan",,,
129636,129636,watulaney 95685,,,
129643,129643,"had utama 2d, grogol petamburan",,,
129655,129655,jl.intan ujung rt.02 rw 02 dkt rptra intan tidak ada no rumah saya warung,,,
129662,129662,kamp ked badak kedungbadak tanah sereal,,,
129667,129667,war nyata rasa geda gedangan,,,
129669,129669,sukaraya karangb 12 17530 karangbahagia,,,
129670,129670,"perwira mel, 37 rt 6 11 bekasi utara",,,
129675,129675,ud adi rama jaya raya singaraja-gilimanuk,,,
129677,129677,"koperasi karu pratama sejah, kali besar barat",,,
129680,129680,"green bay ,jl.pluit karang ayu barat no.b 1,rt.20 rw.2,pluit",,,
129685,129685,kali baru kamp rawa - bambu bulak 101 rt 1 9 17132 medan satria,,,
129690,129690,"kele besar, kembangsari kel. semarang tengah",,,
129708,129708,sdn 3 bang,,,
129717,129717,"pt. mensa bina suk pulo kamb 2, cakung",,,
129726,129726,"lawanggintung bank put surya perkasa pt siliw, no 1 bogor timur - kota",,,
129734,129734,cocoa ii kedewatan kel.,,,
129761,129761,"rung mej utara, kali rungkut kel.",,,
129764,129764,"masjid nurul islam gang h.abu bakar , jln.tanah pasir rt.018, rw.007 no.11",,,
129769,129769,moha kahfi 1 27 3 tanah baru beji,,,
129775,129775,raya kal 1e 7 duren sawit,,,
129784,129784,teluk aru ten perak utara pabean cantikan,,,
